num_date_time,answer
1_20240829 04,7737.000790771781
1_20240829 05,7968.386465859841
1_20240829 06,7689.436192347088
1_20240829 07,7590.359369002856
1_20240829 08,7744.44152800196
1_20240829 09,7674.384126155275
1_20240829 10,7697.17600356231
1_20240829 11,7752.459079490385
1_20240829 12,7738.4680892833
1_20240829 13,7715.044489588574
1_20240829 14,7641.739656819043
1_20240829 15,7810.357542704294
1_20240829 16,7860.848409734581
1_20240829 17,7857.336391194989
1_20240829 18,7803.056837632199
1_20240829 19,7586.812621494459
1_20240829 20,7707.774476667837
1_20240829 21,7945.93674851628
1_20240829 22,7802.860612259785
1_20240829 23,7904.421999585726
1_20240830 00,7617.476889641766
1_20240830 01,7753.826105294445
1_20240830 02,7760.543858181223
1_20240830 03,7836.9449953383955
1_20240830 04,7444.6185830366085
1_20240830 05,7916.847714811516
1_20240830 06,7678.1810698467325
1_20240830 07,7558.706556572461
1_20240830 08,7787.308421921331
1_20240830 09,7832.691466736032
1_20240830 10,7890.1319720693045
1_20240830 11,7825.682780494488
1_20240830 12,7888.779453496898
1_20240830 13,7747.538309985153
1_20240830 14,7494.241781155024
1_20240830 15,7882.286109300454
1_20240830 16,7709.398279159055
1_20240830 17,7634.419599971599
1_20240830 18,7497.560824104625
1_20240830 19,7828.700456894516
1_20240830 20,7716.280278433094
1_20240830 21,7698.547608736313
1_20240830 22,7366.659588693317
1_20240830 23,7552.696349105367
1_20240831 00,7748.469676825653
1_20240831 01,7488.015276818493
1_20240831 02,7829.900101202296
1_20240831 03,7836.429129571228
1_20240831 04,7681.526068709141
1_20240831 05,7846.373469973152
1_20240831 06,7689.377394755336
1_20240831 07,7831.601631795507
1_20240831 08,7723.037963335144
1_20240831 09,7824.860566418802
1_20240831 10,7229.580674833924
1_20240831 11,7675.341262975335
1_20240831 12,7698.4838621898
1_20240831 13,7678.19042251288
1_20240831 14,7692.951294492139
1_20240831 15,7549.636732811607
1_20240831 16,7655.306870343751
1_20240831 17,7805.796923912054
1_20240831 18,7606.046897508066
1_20240831 19,7629.014806232726
1_20240831 20,7737.672831302847
1_20240831 21,7365.380029201766
1_20240831 22,7827.145291563591
1_20240831 23,7826.484819755024
2_20240825 00,3057.64754440571
2_20240825 01,2935.1485272318555
2_20240825 02,2952.558247299512
2_20240825 03,3009.0479115929893
2_20240825 04,3073.5143582676296
2_20240825 05,2978.580249562474
2_20240825 06,2993.455378930031
2_20240825 07,3031.7441838200116
2_20240825 08,2943.8029427807814
2_20240825 09,3055.678013093878
2_20240825 10,3004.556219111911
2_20240825 11,2986.133130163566
2_20240825 12,3033.129294210464
2_20240825 13,2940.490090224243
2_20240825 14,2944.5499338356567
2_20240825 15,2978.6679108909034
2_20240825 16,2963.987695445338
2_20240825 17,2991.8903433115297
2_20240825 18,3029.844187781048
2_20240825 19,3061.6786096632936
2_20240825 20,2956.671753838835
2_20240825 21,2922.0579792261674
2_20240825 22,2985.291803176434
2_20240825 23,2977.8582374488465
2_20240826 00,3035.164538049819
2_20240826 01,2965.664347333236
2_20240826 02,2988.191457821997
2_20240826 03,2393.0827203883223
2_20240826 04,2897.9730545965613
2_20240826 05,3059.119082764711
2_20240826 06,2948.358305423318
2_20240826 07,3044.488087689351
2_20240826 08,3075.373121176809
2_20240826 09,2954.1344942518854
2_20240826 10,3010.336341466335
2_20240826 11,3012.314912970439
2_20240826 12,2909.86705430779
2_20240826 13,2985.0743336610076
2_20240826 14,3075.1445070115365
2_20240826 15,3025.3643358086633
2_20240826 16,2954.710068623372
2_20240826 17,2884.6039955397746
2_20240826 18,2952.1377569114943
2_20240826 19,2887.1845155962715
2_20240826 20,2990.641909562967
2_20240826 21,3044.936587775778
2_20240826 22,2903.4798255648298
2_20240826 23,3068.7881136323776
2_20240827 00,2949.7682006626733
2_20240827 01,3008.840768945584
2_20240827 02,2957.390472843023
2_20240827 03,2967.220273821234
2_20240827 04,2977.1149241449043
2_20240827 05,2950.7094206776305
2_20240827 06,2881.8449491853294
2_20240827 07,2857.843502023276
2_20240827 08,2961.82660822062
2_20240827 09,2990.02945388697
2_20240827 10,2919.788885020269
2_20240827 11,2971.0084669859643
2_20240827 12,2877.9873303222844
2_20240827 13,2955.347116390437
2_20240827 14,2944.8864260977257
2_20240827 15,3045.3336220969036
2_20240827 16,2208.9620619336524
2_20240827 17,3073.516299739319
2_20240827 18,2824.793547275164
2_20240827 19,3014.096843526485
2_20240827 20,2890.3117448401595
2_20240827 21,2988.77131498007
2_20240827 22,3013.184212294953
2_20240827 23,2965.041648373646
2_20240828 00,2948.9483316937412
2_20240828 01,3017.275011188235
2_20240828 02,3003.8081507771594
2_20240828 03,2985.6317067454765
2_20240828 04,2992.0185631191093
2_20240828 05,2935.252360650848
2_20240828 06,3030.1154430059078
2_20240828 07,2985.97466322459
2_20240828 08,3053.8430783984472
2_20240828 09,2967.938298092742
2_20240828 10,3014.170752138752
2_20240828 11,2901.9373717495455
2_20240828 12,2990.9439995177963
2_20240828 13,2831.0402751110287
2_20240828 14,3014.5889862223457
2_20240828 15,2812.2466566285975
2_20240828 16,2883.2900135549608
2_20240828 17,3013.264107202134
2_20240828 18,2884.039711446829
2_20240828 19,3012.764587920774
2_20240828 20,2891.6193993567663
2_20240828 21,3001.622624625225
2_20240828 22,3047.2115721056257
2_20240828 23,2970.8978251199237
2_20240829 00,2898.4221803561113
2_20240829 01,2907.578420635281
2_20240829 02,3014.3890065675964
2_20240829 03,2928.7676032044055
2_20240829 04,2947.282511811669
2_20240829 05,2989.083412199639
2_20240829 06,3047.0489808539237
2_20240829 07,3028.013081288065
2_20240829 08,2858.270330550736
2_20240829 09,2960.729808676342
2_20240829 10,2722.955012447636
2_20240829 11,3008.2281053450306
2_20240829 12,3053.5786555069194
2_20240829 13,2940.1787222607204
2_20240829 14,2953.995668585043
2_20240829 15,2886.976300092776
2_20240829 16,3088.8073066370725
2_20240829 17,2945.6427651784147
2_20240829 18,3025.526868095591
2_20240829 19,3027.6659874387738
2_20240829 20,2930.688607204517
2_20240829 21,2982.8966415888535
2_20240829 22,2886.1411625389633
2_20240829 23,2953.129989552451
2_20240830 00,2911.719311897486
2_20240830 01,2893.849492570725
2_20240830 02,2922.342583093241
2_20240830 03,3033.4529902487925
2_20240830 04,3018.3269508028184
2_20240830 05,3045.783810694277
2_20240830 06,3014.6792302471763
2_20240830 07,3028.931262297283
2_20240830 08,2862.1678442077996
2_20240830 09,2953.9563961473345
2_20240830 10,2885.9898510338157
2_20240830 11,2840.042287078315
2_20240830 12,3086.9713301199963
2_20240830 13,2852.086451674276
2_20240830 14,2964.0619321001327
2_20240830 15,2956.9875863195316
2_20240830 16,2855.4244400795806
2_20240830 17,2845.864917677461
2_20240830 18,2961.244298015891
2_20240830 19,3053.925676515407
2_20240830 20,2960.3841879078386
2_20240830 21,2907.5305410231276
2_20240830 22,2913.8643890574563
2_20240830 23,2862.3856054002817
2_20240831 00,3031.1295611904684
2_20240831 01,2997.8220530533195
2_20240831 02,3004.139528379951
2_20240831 03,2137.017853723093
2_20240831 04,2899.8525047615026
2_20240831 05,2990.6414828919987
2_20240831 06,2872.2291160503837
2_20240831 07,2934.3629888712235
2_20240831 08,3004.706683567521
2_20240831 09,2911.9078153657147
2_20240831 10,2982.654525396351
2_20240831 11,3005.4514349645056
2_20240831 12,3016.7680417734923
2_20240831 13,3030.794993614324
2_20240831 14,2967.5163180984882
2_20240831 15,2971.7774873145527
2_20240831 16,3004.827705521841
2_20240831 17,2945.3478738948397
2_20240831 18,2868.8253294081887
2_20240831 19,2964.72540140631
2_20240831 20,2914.0644690308986
2_20240831 21,2999.373035909188
2_20240831 22,2843.625320426914
2_20240831 23,2890.7543357252766
3_20240825 00,26471.585751967803
3_20240825 01,25601.22544003278
3_20240825 02,24960.369387959356
3_20240825 03,26166.904801363547
3_20240825 04,25956.62863162437
3_20240825 05,25327.124787595872
3_20240825 06,24866.205511122367
3_20240825 07,25373.55623946587
3_20240825 08,26193.173930423058
3_20240825 09,26640.309414490563
3_20240825 10,24908.47295394186
3_20240825 11,26107.341225092707
3_20240825 12,26147.369596464785
3_20240825 13,26336.900225525016
3_20240825 14,25636.530446775105
3_20240825 15,26118.789722313457
3_20240825 16,26053.713854637695
3_20240825 17,25651.68481203833
3_20240825 18,25119.218837637178
3_20240825 19,26634.75018264324
3_20240825 20,26030.25732577395
3_20240825 21,26203.139282335702
3_20240825 22,25941.5388372328
3_20240825 23,26083.447803219882
3_20240826 00,25560.531645144794
3_20240826 01,24843.4106131308
3_20240826 02,25836.637711385156
3_20240826 03,23111.300613386284
3_20240826 04,25062.398112481045
3_20240826 05,25101.492083543308
3_20240826 06,24490.59715485191
3_20240826 07,24959.40883889471
3_20240826 08,25585.597241599353
3_20240826 09,25974.133720292382
3_20240826 10,26205.96309086527
3_20240826 11,26339.93123793183
3_20240826 12,25154.616573549
3_20240826 13,25664.342136036925
3_20240826 14,25182.763083865353
3_20240826 15,26202.426271409327
3_20240826 16,24888.18699237788
3_20240826 17,26269.8793141972
3_20240826 18,25026.118178646786
3_20240826 19,25640.257536385718
3_20240826 20,26689.60405784155
3_20240826 21,25872.438599416557
3_20240826 22,24666.850745017517
3_20240826 23,24792.63574687932
3_20240827 00,24906.580698162074
3_20240827 01,26336.685522983076
3_20240827 02,25510.327161819892
3_20240827 03,25540.939976362577
3_20240827 04,26064.25523665458
3_20240827 05,26605.303972320733
3_20240827 06,25360.905010662067
3_20240827 07,25326.841923025742
3_20240827 08,24951.64741254697
3_20240827 09,25252.624968837667
3_20240827 10,25727.239909897966
3_20240827 11,24358.93612065617
3_20240827 12,24988.3883560569
3_20240827 13,26064.28669429246
3_20240827 14,25359.94585574365
3_20240827 15,24926.06095324342
3_20240827 16,26227.43600476446
3_20240827 17,24766.374908188063
3_20240827 18,26178.35810126757
3_20240827 19,24778.03306597056
3_20240827 20,25604.42925037023
3_20240827 21,25637.16822721398
3_20240827 22,26106.724736081604
3_20240827 23,25315.091964251842
3_20240828 00,26257.839299421204
3_20240828 01,25952.641424746114
3_20240828 02,25453.830178519936
3_20240828 03,26110.846599135693
3_20240828 04,25964.65750075269
3_20240828 05,25670.24549909654
3_20240828 06,25183.938299773057
3_20240828 07,24841.29207094865
3_20240828 08,24740.308529401034
3_20240828 09,26238.387496817886
3_20240828 10,26170.44093214289
3_20240828 11,26662.230357725646
3_20240828 12,26098.55982965867
3_20240828 13,25003.056945159293
3_20240828 14,24866.37756939544
3_20240828 15,24990.91181261224
3_20240828 16,26492.069622850177
3_20240828 17,26158.22415704962
3_20240828 18,24890.429611223415
3_20240828 19,24696.79616667585
3_20240828 20,25216.030991481297
3_20240828 21,26248.113963546224
3_20240828 22,25928.882452148777
3_20240828 23,25283.907472986186
3_20240829 00,25304.956741752347
3_20240829 01,25175.93486034422
3_20240829 02,24757.74616745273
3_20240829 03,25426.090615977322
3_20240829 04,22393.991639418164
3_20240829 05,26039.488852364964
3_20240829 06,26208.554087942066
3_20240829 07,24992.831204111775
3_20240829 08,25965.422571103438
3_20240829 09,25733.310115860848
3_20240829 10,24711.046766743122
3_20240829 11,25084.436519764844
3_20240829 12,25328.8655509405
3_20240829 13,25009.185936760907
3_20240829 14,25447.430529835
3_20240829 15,26095.87757244984
3_20240829 16,24813.98702710499
3_20240829 17,24842.86735744707
3_20240829 18,26017.486111684273
3_20240829 19,25843.10608131456
3_20240829 20,25898.638916928685
3_20240829 21,24509.722547269772
3_20240829 22,25892.933652333297
3_20240829 23,26086.606000293155
3_20240830 00,24802.719387658894
3_20240830 01,26160.88059316502
3_20240830 02,25578.786601494983
3_20240830 03,24965.727271643544
3_20240830 04,19263.24726941307
3_20240830 05,26368.25606866311
3_20240830 06,24911.81829822279
3_20240830 07,25226.413451667977
3_20240830 08,25721.532060928927
3_20240830 09,24040.99993382313
3_20240830 10,24623.06762660126
3_20240830 11,24763.479844838563
3_20240830 12,24776.48349191735
3_20240830 13,25394.720542146704
3_20240830 14,26634.065492913884
3_20240830 15,25967.698897519775
3_20240830 16,25867.220202817298
3_20240830 17,26112.14237526687
3_20240830 18,24732.437261081053
3_20240830 19,24950.741907378597
3_20240830 20,25639.587625126464
3_20240830 21,25895.089407474115
3_20240830 22,26238.49509401696
3_20240830 23,26077.691547836745
3_20240831 00,26598.139661665155
3_20240831 01,25740.011488389697
3_20240831 02,25259.589903149747
3_20240831 03,25677.605570463777
3_20240831 04,24687.89953746069
3_20240831 05,25448.877175767957
3_20240831 06,25288.329214178306
3_20240831 07,25588.22796795075
3_20240831 08,24837.152741754035
3_20240831 09,26633.145103834977
3_20240831 10,25893.659354805342
3_20240831 11,26678.99373023613
3_20240831 12,25199.8182463156
3_20240831 13,24836.047327111075
3_20240831 14,25942.168243447486
3_20240831 15,25609.231834274775
3_20240831 16,24832.8928618997
3_20240831 17,25563.51096882516
3_20240831 18,24389.562407154724
3_20240831 19,25560.489906584487
3_20240831 20,25881.07181701673
3_20240831 21,26142.402983093474
3_20240831 22,24984.38341196424
3_20240831 23,24451.342376950997
4_20240825 00,1322.3719805426554
4_20240825 01,1297.93191894262
4_20240825 02,1274.065291586667
4_20240825 03,1314.8161850584406
4_20240825 04,1250.8006363201214
4_20240825 05,1229.5852356848704
4_20240825 06,1260.6176054487428
4_20240825 07,1288.6352327096802
4_20240825 08,1255.6350875669011
4_20240825 09,1300.674752514638
4_20240825 10,1252.7019309826264
4_20240825 11,1262.4317836243276
4_20240825 12,1263.6763270459805
4_20240825 13,1290.3433219186386
4_20240825 14,1335.9016464401316
4_20240825 15,1282.530206459703
4_20240825 16,1238.0644213929263
4_20240825 17,1246.5762056410758
4_20240825 18,1257.7821004915063
4_20240825 19,1070.4960205078717
4_20240825 20,1231.4814171048642
4_20240825 21,1251.1444870972434
4_20240825 22,1315.1981683120023
4_20240825 23,1288.9048612413003
4_20240826 00,1273.6279054840945
4_20240826 01,1250.557784033614
4_20240826 02,1288.42567784232
4_20240826 03,1302.2333515647924
4_20240826 04,1280.440675734771
4_20240826 05,1256.2089466806788
4_20240826 06,1228.3822111028387
4_20240826 07,1343.3838442341578
4_20240826 08,1278.8129182287962
4_20240826 09,1221.2433480134905
4_20240826 10,1319.673280939064
4_20240826 11,1319.1161247292337
4_20240826 12,1249.9162885796832
4_20240826 13,1269.339967897504
4_20240826 14,1239.2761991915067
4_20240826 15,1241.8553481154927
4_20240826 16,1280.5173429758574
4_20240826 17,1246.2789472441343
4_20240826 18,1257.783879295312
4_20240826 19,1258.7844722868713
4_20240826 20,1272.489706988938
4_20240826 21,1231.5369790435718
4_20240826 22,1308.3776272347332
4_20240826 23,1300.1111678520979
4_20240827 00,1313.169057915747
4_20240827 01,1296.4209146712883
4_20240827 02,1324.4762192912767
4_20240827 03,1319.8643276158489
4_20240827 04,1302.8117203171305
4_20240827 05,1221.095810896768
4_20240827 06,1232.1594703749095
4_20240827 07,1317.6704184441162
4_20240827 08,1305.6542493808145
4_20240827 09,1265.7579648300107
4_20240827 10,1237.4469186272374
4_20240827 11,1315.7957711527683
4_20240827 12,1223.5321972251918
4_20240827 13,1244.2535360306356
4_20240827 14,1265.5470329623095
4_20240827 15,1343.2987886530805
4_20240827 16,1243.591238124644
4_20240827 17,1268.5024440799034
4_20240827 18,1340.7572096482204
4_20240827 19,1287.9260486602889
4_20240827 20,949.5990480686764
4_20240827 21,1180.6236425021646
4_20240827 22,1246.1378433440136
4_20240827 23,1344.1806164640436
4_20240828 00,1319.122091848146
4_20240828 01,1196.903869570619
4_20240828 02,1224.4096150407363
4_20240828 03,1295.907351442855
4_20240828 04,1300.0890313693126
4_20240828 05,1305.0387163413689
4_20240828 06,1306.8663644977455
4_20240828 07,1291.237807816643
4_20240828 08,1300.5909043853621
4_20240828 09,1263.384289540049
4_20240828 10,1315.9595104134282
4_20240828 11,1282.1262984718903
4_20240828 12,1314.1703097495833
4_20240828 13,1292.0412777556128
4_20240828 14,1295.7455709537467
4_20240828 15,1341.970591857169
4_20240828 16,1239.5088723918493
4_20240828 17,1268.2603080967779
4_20240828 18,1298.0506823638664
4_20240828 19,1260.5891228896019
4_20240828 20,1314.284468615323
4_20240828 21,1234.951903753392
4_20240828 22,1281.2825931670209
4_20240828 23,1300.3528262485906
4_20240829 00,1287.1401019533
4_20240829 01,1291.684009386101
4_20240829 02,1293.7198879010928
4_20240829 03,1257.598649781139
4_20240829 04,1025.110763687432
4_20240829 05,1305.5152970705908
4_20240829 06,1264.3677146128562
4_20240829 07,1248.6558437246
4_20240829 08,1267.5487333340104
4_20240829 09,1297.2535252896957
4_20240829 10,1227.4576431970395
4_20240829 11,1203.975522710081
4_20240829 12,1324.2840426059706
4_20240829 13,1286.7105474730088
4_20240829 14,1273.022350055659
4_20240829 15,1290.327786848356
4_20240829 16,1320.956231887269
4_20240829 17,1337.7603758658229
4_20240829 18,1205.7665701063866
4_20240829 19,1309.6649500567614
4_20240829 20,1295.9211534793676
4_20240829 21,1259.7295201699196
4_20240829 22,1255.4351182789615
4_20240829 23,1266.980598410641
4_20240830 00,1247.4439610826785
4_20240830 01,1222.6938678108186
4_20240830 02,1278.4801619936115
4_20240830 03,1288.236122969212
4_20240830 04,1291.332429257701
4_20240830 05,1309.9161907355422
4_20240830 06,1259.2310329054958
4_20240830 07,1322.9430232673485
4_20240830 08,1318.5892379746927
4_20240830 09,1276.282657882904
4_20240830 10,1254.7106204386791
4_20240830 11,1297.9288690072372
4_20240830 12,1290.943151923565
4_20240830 13,1270.752048627955
4_20240830 14,1276.027814331501
4_20240830 15,1262.0163254313131
4_20240830 16,1329.8546057453768
4_20240830 17,1267.081155662489
4_20240830 18,1330.343084326048
4_20240830 19,1302.5040742892002
4_20240830 20,1314.4602697229425
4_20240830 21,1272.8930873250586
4_20240830 22,1269.5408307612374
4_20240830 23,1247.5939974591554
4_20240831 00,1220.551253675782
4_20240831 01,1225.1470723827128
4_20240831 02,1251.8657974525333
4_20240831 03,1249.2427107091933
4_20240831 04,1256.8140491254612
4_20240831 05,1310.415516888484
4_20240831 06,1337.1056650027508
4_20240831 07,1277.34011744581
4_20240831 08,1257.1075393219512
4_20240831 09,1263.8275499485853
4_20240831 10,1259.755986655778
4_20240831 11,1214.053658435533
4_20240831 12,1310.428601115666
4_20240831 13,1297.1946870223837
4_20240831 14,1312.0366190457057
4_20240831 15,1338.4338617986623
4_20240831 16,1302.5675482843985
4_20240831 17,1314.9150435539846
4_20240831 18,1271.7384233261657
4_20240831 19,1258.5127783076591
4_20240831 20,1316.1051755087865
4_20240831 21,1292.3762226456597
4_20240831 22,1262.4201476945132
4_20240831 23,1292.2472394741017
5_20240825 00,6701.8174584335975
5_20240825 01,6441.5606213211095
5_20240825 02,7014.071232378509
5_20240825 03,6800.6392956240625
5_20240825 04,6125.83792243527
5_20240825 05,6685.642508068077
5_20240825 06,5180.497281667472
5_20240825 07,6858.827723267993
5_20240825 08,6554.92493350296
5_20240825 09,6890.609562818967
5_20240825 10,6702.90867874094
5_20240825 11,6197.832677628045
5_20240825 12,7162.994527696956
5_20240825 13,6690.398599049303
5_20240825 14,6695.973078769294
5_20240825 15,6879.865953566314
5_20240825 16,6955.768061179676
5_20240825 17,6580.228787178849
5_20240825 18,6717.336990904777
5_20240825 19,7035.227785027994
5_20240825 20,6967.734315344638
5_20240825 21,6498.2961608620335
5_20240825 22,6756.215238239615
5_20240825 23,6464.466350838885
5_20240826 00,6484.980559503824
5_20240826 01,6876.56873113147
5_20240826 02,6604.694306154768
5_20240826 03,7166.0762173525945
5_20240826 04,6348.171208839337
5_20240826 05,7069.759044806457
5_20240826 06,7035.781408820431
5_20240826 07,6621.060919925345
5_20240826 08,6785.285491131104
5_20240826 09,6795.194165138826
5_20240826 10,6783.9616862294415
5_20240826 11,6958.5147936399835
5_20240826 12,7046.57153960423
5_20240826 13,6493.785144627306
5_20240826 14,6819.293894832916
5_20240826 15,6634.10227327372
5_20240826 16,7223.660505764315
5_20240826 17,6750.482559085526
5_20240826 18,6815.9353385953145
5_20240826 19,6494.682145802647
5_20240826 20,6916.0319985999095
5_20240826 21,6587.073103773142
5_20240826 22,6692.060481589386
5_20240826 23,6762.326880607383
5_20240827 00,7074.319095721864
5_20240827 01,6839.374151461126
5_20240827 02,6968.780089615484
5_20240827 03,6932.639174630203
5_20240827 04,6946.080329131755
5_20240827 05,6395.430067573055
5_20240827 06,6783.911065008137
5_20240827 07,6987.310542316312
5_20240827 08,6817.278871555208
5_20240827 09,6681.45531318605
5_20240827 10,6967.138399932512
5_20240827 11,6710.040146924477
5_20240827 12,6760.1974436649225
5_20240827 13,6405.24917877422
5_20240827 14,6819.014074290601
5_20240827 15,6975.18274150415
5_20240827 16,7070.740917056116
5_20240827 17,6776.092484214965
5_20240827 18,7045.373074793175
5_20240827 19,6865.0153805090595
5_20240827 20,6955.65466747317
5_20240827 21,6781.820688581276
5_20240827 22,7080.536100655655
5_20240827 23,6780.775241422138
5_20240828 00,7021.312589094105
5_20240828 01,6891.608569671474
5_20240828 02,6837.784090138957
5_20240828 03,6983.971976796071
5_20240828 04,7026.640256720463
5_20240828 05,7181.313168643047
5_20240828 06,7012.644489895919
5_20240828 07,6730.827252479571
5_20240828 08,6803.323668833667
5_20240828 09,6792.147257907964
5_20240828 10,6479.880593057705
5_20240828 11,6351.608101951539
5_20240828 12,6474.839400771812
5_20240828 13,6923.326168007754
5_20240828 14,6670.959000583647
5_20240828 15,6671.161924232225
5_20240828 16,6816.505019721556
5_20240828 17,6763.975363981253
5_20240828 18,6918.221739864408
5_20240828 19,6490.774741176985
5_20240828 20,7071.605853190151
5_20240828 21,6726.009181650435
5_20240828 22,6772.019931561374
5_20240828 23,7098.746282376723
5_20240829 00,6925.168075536804
5_20240829 01,6737.752896176816
5_20240829 02,5070.14879227189
5_20240829 03,6845.423754437342
5_20240829 04,6706.320558542171
5_20240829 05,6790.809145585634
5_20240829 06,6204.353161740323
5_20240829 07,5357.889982575576
5_20240829 08,6804.877304400259
5_20240829 09,6790.847226036713
5_20240829 10,6402.735661824045
5_20240829 11,6890.323682503846
5_20240829 12,6785.112212560938
5_20240829 13,6725.8983873023135
5_20240829 14,6909.799035541645
5_20240829 15,6961.990064030428
5_20240829 16,6920.806358789048
5_20240829 17,6602.5858543127
5_20240829 18,6969.407191369018
5_20240829 19,6828.525481459454
5_20240829 20,6707.425647815122
5_20240829 21,6788.959952349186
5_20240829 22,6564.424076666513
5_20240829 23,7045.373074793175
5_20240830 00,7123.904884447387
5_20240830 01,6958.16005232108
5_20240830 02,6784.2685281540425
5_20240830 03,6993.6294971203
5_20240830 04,6819.477057889583
5_20240830 05,6740.376779501292
5_20240830 06,6998.875573709587
5_20240830 07,6698.3788595055075
5_20240830 08,6496.725184244858
5_20240830 09,6776.127709902225
5_20240830 10,7031.742973209038
5_20240830 11,6789.293562449408
5_20240830 12,6843.990952425018
5_20240830 13,6527.270352969242
5_20240830 14,6711.72136244011
5_20240830 15,7014.697037898248
5_20240830 16,6823.222126572106
5_20240830 17,7025.78866563228
5_20240830 18,6825.700344168447
5_20240830 19,6749.026696066662
5_20240830 20,6776.34556538994
5_20240830 21,6731.832015568213
5_20240830 22,7045.373074793175
5_20240830 23,6934.067771670795
5_20240831 00,6362.71691131159
5_20240831 01,6767.156796648501
5_20240831 02,6922.234805063062
5_20240831 03,6916.689321970685
5_20240831 04,6852.854500670089
5_20240831 05,6817.815053422621
5_20240831 06,6971.674078473958
5_20240831 07,7340.1146124959805
5_20240831 08,6503.002778636102
5_20240831 09,7082.111930831311
5_20240831 10,6709.654733259231
5_20240831 11,6980.66208507209
5_20240831 12,6400.0019799460015
5_20240831 13,6978.804176578661
5_20240831 14,6747.630353751287
5_20240831 15,6860.254066181194
5_20240831 16,6639.107807492961
5_20240831 17,6819.805120131234
5_20240831 18,6942.1557154181555
5_20240831 19,6505.761855578169
5_20240831 20,6936.322736623818
5_20240831 21,6944.735366590246
5_20240831 22,6809.3675288966615
5_20240831 23,6866.2706113158765
6_20240825 00,6101.063875257213
6_20240825 01,6070.630753092981
6_20240825 02,6012.873605316994
6_20240825 03,5823.194327553629
6_20240825 04,6270.752951879853
6_20240825 05,5877.99054385719
6_20240825 06,5973.065956488995
6_20240825 07,5424.948603258416
6_20240825 08,5796.857703006738
6_20240825 09,5606.758459870627
6_20240825 10,5969.545800211203
6_20240825 11,6107.082136513111
6_20240825 12,6070.254911338033
6_20240825 13,5998.460942048183
6_20240825 14,5977.018205387666
6_20240825 15,6049.474985356354
6_20240825 16,6034.001771224267
6_20240825 17,4140.98244909382
6_20240825 18,5680.342600191634
